source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
ras_at_v18,f7_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v18,f7_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v6,f5_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v6,f5_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
ras_at_v1,f3_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v1,f3_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_bl,lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_bl,dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_bl,ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_bl,dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
rasdose_v1,f3_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v1,f3_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
ras_at_v6,f5_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v6,f5_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_v3,f4_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v3,f4_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v3,f4_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v3,f4_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
rasdose_v12,f6_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v12,f6_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
ras_at_v12,f6_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v12,f6_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v18,f7_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v18,f7_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
ras_at_v18,f7_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v18,f7_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v6,f5_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v6,f5_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
ras_at_v1,f3_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v1,f3_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_bl,ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_bl,dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_bl,sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v1,f3_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_v6,f5_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_v3,f4_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
rasdose_v3,f4_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
rasdose_v12,f6_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_v12,f6_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
rasdose_v18,f7_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_v18,f7_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
rasdose_v6,f5_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ras_at_v1,f3_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ras_at_bl,sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bb_at_v3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bb_at_v3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadjbl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadjbl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v1bb,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1bb,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v6bb,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6bb,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bbadj1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadj12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
dosebbv1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
dosebbv1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_bl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_bl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
blbb,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
blbb,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v3bb,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v3bb,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18bb,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v18bb,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bbadj3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv18,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv18,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bb_at_v18,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bb_at_v18,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbbl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
dosebbbl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bbadj6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
